City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
280,Turukhansk,RU,2020-07-12 23:31:12,65.82,87.98,60.44,75,67,7.29
281,Ossora,RU,2020-07-12 23:31:12,59.24,163.07,55.62,85,100,9.42
282,East London,ZA,2020-07-12 23:31:12,-33.02,27.91,58.8,43,0,15.03
283,Maputo,MZ,2020-07-12 23:30:23,-25.97,32.59,55.0,87,0,2.24
284,Kautokeino,NO,2020-07-12 23:31:12,69.01,23.04,46.11,84,89,4.36
285,Riyadh,SA,2020-07-12 23:30:16,24.69,46.72,93.2,17,22,4.7
286,Panguna,PG,2020-07-12 23:31:12,-6.32,155.48,72.46,97,100,3.98
287,Blackwater,AU,2020-07-12 23:31:12,-23.58,148.88,61.27,41,23,10.58
288,Ust-Ilimsk,RU,2020-07-12 23:31:13,58.0,102.66,65.86,55,0,2.57
289,Beyneu,KZ,2020-07-12 23:31:13,45.32,55.2,82.85,29,0,15.14
290,Porto Novo,BJ,2020-07-12 23:31:13,6.5,2.6,77.0,94,20,8.05
291,Dunedin,NZ,2020-07-12 23:26:35,-45.87,170.5,46.0,62,0,8.01
292,Acarau,BR,2020-07-12 23:31:13,-2.89,-40.12,77.97,78,60,14.72
293,Kota Belud,MY,2020-07-12 23:28:56,6.35,116.43,77.0,94,20,5.82
294,Ostrovnoy,RU,2020-07-12 23:31:13,68.05,39.51,47.71,91,100,7.61
295,Susanville,US,2020-07-12 23:27:14,40.42,-120.65,93.0,7,1,13.87
296,Kodiak,US,2020-07-12 23:31:13,57.79,-152.41,57.2,67,90,13.87
297,Manturovo,RU,2020-07-12 23:31:14,58.34,44.76,57.51,81,35,4.85
298,Vila Do Maio,CV,2020-07-12 23:31:14,15.13,-23.22,78.8,78,75,11.41
299,Yenagoa,NG,2020-07-12 23:31:14,4.92,6.26,73.87,94,96,3.96
300,Montrose,US,2020-07-12 23:31:14,38.42,-108.27,91.99,18,34,5.01
301,Kamenka,RU,2020-07-12 23:31:14,51.32,42.77,69.01,74,67,6.02
302,Coihaique,CL,2020-07-12 23:31:14,-45.58,-72.07,33.8,80,20,5.82
303,Port Maria,JM,2020-07-12 23:31:14,18.37,-76.89,84.99,74,22,5.01
304,Kavaratti,IN,2020-07-12 23:31:14,10.57,72.64,82.45,75,100,10.69
305,Mount Isa,AU,2020-07-12 23:31:14,-20.73,139.5,53.6,46,0,13.87
306,Acapulco,MX,2020-07-12 23:31:15,16.86,-99.89,87.8,70,75,2.24
307,Coahuayana,MX,2020-07-12 23:31:15,18.73,-103.68,77.0,88,75,17.22
308,Kungurtug,RU,2020-07-12 23:31:15,50.6,97.52,62.02,76,36,1.72
309,Samarai,PG,2020-07-12 23:31:15,-10.62,150.67,79.21,86,82,18.79
310,Aklavik,CA,2020-07-12 23:31:15,68.22,-135.01,57.2,71,90,8.05
311,Deputatskiy,RU,2020-07-12 23:31:15,69.3,139.9,68.97,46,32,6.35
312,Teguise,ES,2020-07-12 23:31:15,29.06,-13.56,71.6,78,20,14.99
313,Kirakira,SB,2020-07-12 23:31:15,-10.45,161.92,82.8,76,45,15.43
314,La Asuncion,VE,2020-07-12 23:31:15,11.03,-63.86,86.0,70,0,11.41
315,Areosa,PT,2020-07-12 23:31:16,41.72,-8.86,77.0,73,0,5.7
316,College,US,2020-07-12 23:31:16,64.86,-147.8,71.6,28,75,3.36
317,Yarmouth,US,2020-07-12 23:31:16,41.71,-70.23,80.6,61,1,18.34
318,Luderitz,NA,2020-07-12 23:31:16,-26.65,15.16,53.6,81,2,4.7
319,Vanimo,PG,2020-07-12 23:31:16,-2.67,141.3,81.99,79,100,0.85
320,North Bay,CA,2020-07-12 23:29:17,46.32,-79.47,73.0,68,90,9.17
321,Buaran,ID,2020-07-12 23:31:16,-7.05,109.55,76.23,80,74,3.89
322,Thunder Bay,CA,2020-07-12 23:31:16,48.4,-89.32,75.2,53,75,8.05
323,Sabzevar,IR,2020-07-12 23:31:17,36.21,57.68,76.69,24,38,4.65
324,Olafsvik,IS,2020-07-12 23:31:17,64.89,-23.71,50.79,83,58,4.18
325,Camocim,BR,2020-07-12 23:31:17,-2.9,-40.84,78.17,78,47,13.02
326,Winchester,GB,2020-07-12 23:31:17,51.07,-1.32,57.0,82,80,1.01
327,Verkhnevilyuysk,RU,2020-07-12 23:31:17,63.45,120.32,68.0,69,97,2.33
328,Hattiesburg,US,2020-07-12 23:31:17,31.33,-89.29,93.2,52,20,10.29
329,Santa Ana,US,2020-07-12 23:27:55,33.75,-117.87,96.01,42,20,10.29
330,Kerema,PG,2020-07-12 23:31:17,-7.96,145.78,82.36,75,45,4.18
331,Divnomorskoye,RU,2020-07-12 23:31:17,44.5,38.14,70.38,77,55,4.83
332,Muriwai Beach,NZ,2020-07-12 23:31:18,-36.82,174.45,62.01,81,86,1.99
333,Palu,ID,2020-07-12 23:31:18,-0.89,119.87,78.51,80,82,2.24
334,Shrirangapattana,IN,2020-07-12 23:31:18,12.41,76.7,70.41,88,89,7.09
335,Esterhazy,CA,2020-07-12 23:31:18,50.65,-102.08,75.34,74,67,9.82
336,Bayji,IQ,2020-07-12 23:31:18,34.93,43.49,86.92,17,0,8.52
337,Jacareacanga,BR,2020-07-12 23:31:18,-6.22,-57.75,79.11,69,90,1.32
338,Walvis Bay,NA,2020-07-12 23:31:18,-22.96,14.51,55.0,100,0,6.93
339,Abasolo,MX,2020-07-12 23:29:50,20.45,-101.52,84.2,32,75,4.7
340,Pangody,RU,2020-07-12 23:31:18,65.85,74.49,55.2,92,100,10.4
341,Caconda,AO,2020-07-12 23:31:18,-13.73,15.07,50.77,47,0,1.19
342,Krasnyy Kurgan,RU,2020-07-12 23:31:19,43.94,42.61,73.4,64,75,8.95
343,Mufumbwe,ZM,2020-07-12 23:31:19,-13.68,24.8,53.37,43,0,4.92
344,Rabo De Peixe,PT,2020-07-12 23:31:19,37.8,-25.58,68.0,72,75,4.7
345,Hovd,MN,2020-07-12 23:31:19,48.01,91.64,60.71,65,20,1.07
346,Thinadhoo,MV,2020-07-12 23:31:19,0.53,72.93,84.96,67,92,5.97
347,Conil,FR,2020-07-12 23:31:19,44.97,3.72,46.98,96,4,0.67
348,Kabare,CD,2020-07-12 23:31:19,-2.47,28.82,60.01,80,19,0.56
349,Aksu,CN,2020-07-12 23:31:19,41.12,80.26,71.29,39,6,3.18
350,Chanute,US,2020-07-12 23:31:19,37.68,-95.46,89.6,33,1,9.17
351,Omsukchan,RU,2020-07-12 23:31:20,62.53,155.8,69.42,39,7,4.61
352,Graaff-Reinet,ZA,2020-07-12 23:31:20,-32.25,24.53,51.76,39,0,17.16
353,Makakilo City,US,2020-07-12 23:31:20,21.35,-158.09,84.2,51,20,11.41
354,Rorvik,NO,2020-07-12 23:31:20,64.86,11.24,52.81,78,16,13.51
355,Kayes,ML,2020-07-12 23:31:20,14.0,-11.0,83.48,66,42,5.91
356,Gisborne,NZ,2020-07-12 23:29:26,-38.65,178.0,53.01,90,100,7.0
357,Klaksvik,FO,2020-07-12 23:31:20,62.23,-6.59,50.0,93,100,14.99
358,Maiduguri,NG,2020-07-12 23:31:20,11.85,13.16,78.24,75,10,8.48
359,Yecuatla,MX,2020-07-12 23:31:20,19.87,-96.75,82.02,69,6,5.57
360,Mani,CO,2020-07-12 23:31:20,4.82,-72.29,74.52,92,35,5.21
361,Muros,ES,2020-07-12 23:31:21,42.78,-9.06,70.0,60,0,7.0
362,Along,IN,2020-07-12 23:31:21,28.17,94.77,73.13,90,100,0.63
363,Zaterechnyy,RU,2020-07-12 23:31:21,44.79,45.21,78.17,41,100,5.35
364,Sakaiminato,JP,2020-07-12 23:31:21,35.55,133.23,66.2,93,75,10.29
365,Nome,US,2020-07-12 23:31:21,64.5,-165.41,66.99,72,1,10.29
366,Encruzilhada,BR,2020-07-12 23:31:21,-15.53,-40.91,61.65,94,41,4.27
367,Lorengau,PG,2020-07-12 23:31:21,-2.02,147.27,85.19,64,62,4.5
368,Katubao,PH,2020-07-12 23:31:21,5.89,124.83,82.65,63,100,3.62
369,Zhangjiakou,CN,2020-07-12 23:31:21,40.81,114.88,65.23,83,100,6.06
370,Tolaga Bay,NZ,2020-07-12 23:31:21,-38.37,178.3,55.49,86,100,9.37
371,Tiksi,RU,2020-07-12 23:31:21,71.69,128.87,64.15,52,74,8.46
372,Yarkovo,RU,2020-07-12 23:31:22,57.4,67.08,61.7,86,30,6.33
373,Mahebourg,MU,2020-07-12 23:31:22,-20.41,57.7,71.6,83,75,13.87
374,Niquero,CU,2020-07-12 23:31:22,20.04,-77.58,82.38,75,86,7.4
375,Ratnagiri,IN,2020-07-12 23:30:13,16.98,73.3,80.29,83,100,5.59
376,Benjamin Aceval,PY,2020-07-12 23:31:22,-24.97,-57.57,71.6,83,75,4.7
377,Malard,IR,2020-07-12 23:31:22,35.67,50.98,82.4,28,75,9.17
378,Bossangoa,CF,2020-07-12 23:31:22,6.49,17.46,70.54,96,93,4.0
379,Mizque,BO,2020-07-12 23:31:22,-17.94,-65.34,59.38,45,0,2.64
380,Lujiang,CN,2020-07-12 23:31:22,31.26,117.28,73.0,100,90,6.71
381,Hudson Bay,CA,2020-07-12 23:31:22,52.85,-102.38,67.84,82,100,7.78
382,Sorland,NO,2020-07-12 23:31:23,67.67,12.69,51.64,83,0,7.72
383,Opuwo,NA,2020-07-12 23:31:23,-18.06,13.84,50.61,53,0,3.74
384,Basna,IN,2020-07-12 23:31:23,21.28,82.82,78.01,82,98,6.29
385,Chifeng,CN,2020-07-12 23:31:23,42.27,118.96,74.59,52,98,4.34
386,Kitob,UZ,2020-07-12 23:31:23,39.08,66.83,74.55,33,64,4.07
387,Karak,JO,2020-07-12 23:31:23,31.17,35.75,71.6,49,0,11.41
388,Kearney,US,2020-07-12 23:27:34,40.7,-99.08,86.0,61,1,12.75
389,Erdenet,MN,2020-07-12 23:30:23,49.03,104.08,60.26,83,38,2.26
390,Kovrov,RU,2020-07-12 23:29:42,56.36,41.32,62.44,91,0,4.36
391,Marti,CU,2020-07-12 23:31:23,22.95,-80.92,86.0,66,75,4.7
392,Faya,SA,2020-07-12 23:31:24,18.39,42.45,73.4,53,20,9.17
393,Valdivia,CL,2020-07-12 23:31:24,-39.81,-73.25,41.0,100,100,2.24
394,Westport,US,2020-07-12 23:31:24,41.14,-73.36,86.0,54,1,10.29
395,Yeppoon,AU,2020-07-12 23:31:24,-23.13,150.73,64.4,59,59,8.05
396,Limoges,FR,2020-07-12 23:31:24,45.75,1.33,66.2,45,4,10.29
397,Mastic Beach,US,2020-07-12 23:31:24,40.77,-72.85,80.6,57,1,9.17
398,Raymond,US,2020-07-12 23:31:24,43.9,-70.47,80.01,72,13,4.79
399,Wencheng,CN,2020-07-12 23:31:24,33.06,113.8,70.0,89,81,4.41
400,Axim,GH,2020-07-12 23:31:25,4.87,-2.24,74.64,88,59,8.61
401,Halifax,CA,2020-07-12 23:26:38,44.65,-63.57,71.01,78,7,15.28
402,Jackson,US,2020-07-12 23:27:21,42.42,-122.83,86.0,28,1,9.17
403,Fairbanks,US,2020-07-12 23:31:25,64.84,-147.72,71.6,35,20,7.63
404,Kamaishi,JP,2020-07-12 23:31:25,39.27,141.88,62.6,100,75,2.24
405,Cay,TR,2020-07-12 23:31:25,38.59,31.03,62.13,66,0,3.74
406,Salalah,OM,2020-07-12 23:31:25,17.02,54.09,80.6,94,90,3.36
407,Laguna,US,2020-07-12 23:31:25,38.42,-121.42,105.01,11,1,6.93
408,Rincon,US,2020-07-12 23:31:25,32.3,-81.24,93.2,41,40,8.05
409,Opole,PL,2020-07-12 23:31:26,50.5,18.0,54.0,91,14,4.9
410,Nizhniy Kuranakh,RU,2020-07-12 23:31:26,58.84,125.49,85.64,44,28,1.92
411,Chapais,CA,2020-07-12 23:31:26,49.78,-74.85,62.6,88,90,6.93
412,Hazorasp,UZ,2020-07-12 23:31:26,41.32,61.07,75.2,50,0,6.93
413,Komsomolskiy,UZ,2020-07-12 23:31:26,40.43,71.72,73.4,53,97,4.7
414,Henties Bay,NA,2020-07-12 23:31:26,-22.12,14.28,55.0,93,0,9.91
415,Correntina,BR,2020-07-12 23:31:26,-13.34,-44.64,66.92,39,69,2.93
416,Ancud,CL,2020-07-12 23:31:26,-41.87,-73.82,39.0,93,75,2.24
417,Tevaitoa,PF,2020-07-12 23:31:26,-16.78,-151.5,79.47,76,100,15.14
418,Bogotol,RU,2020-07-12 23:31:26,56.21,89.53,59.58,82,0,4.94
419,Rocha,UY,2020-07-12 23:31:27,-34.48,-54.33,41.63,67,59,8.21
420,Tshikapa,CD,2020-07-12 23:31:27,-6.42,20.8,71.74,72,37,2.08
421,Deep River,CA,2020-07-12 23:28:14,46.1,-77.5,75.2,57,75,7.34
422,Caramay,PH,2020-07-12 23:31:27,10.18,119.24,83.01,75,86,2.19
423,Santa Cruz,BO,2020-07-12 23:27:26,-17.8,-63.17,75.2,83,40,13.87
424,Aromashevo,RU,2020-07-12 23:31:27,56.86,68.64,60.73,82,6,6.96
425,Mizusawa,JP,2020-07-12 23:31:27,39.13,141.13,62.6,100,75,2.24
426,Puerto Maldonado,PE,2020-07-12 23:31:27,-12.6,-69.18,78.31,69,79,1.01
427,Katsuura,JP,2020-07-12 23:31:27,35.13,140.3,72.0,79,100,3.0
428,Torbay,CA,2020-07-12 23:29:18,47.67,-52.73,57.99,87,90,18.34
429,Noyabrsk,RU,2020-07-12 23:31:27,63.2,75.45,56.28,89,99,12.44
430,Puerto Lempira,HN,2020-07-12 23:31:27,15.27,-83.77,87.8,74,40,8.05
431,Vetluga,RU,2020-07-12 23:31:28,57.86,45.78,59.92,95,2,3.56
432,Nioro,GM,2020-07-12 23:31:28,13.35,-15.75,76.24,88,100,4.9
433,Nochistlan,MX,2020-07-12 23:31:28,21.37,-102.85,80.6,32,40,9.17
434,Pringsewu,ID,2020-07-12 23:31:28,-5.36,104.97,74.59,85,89,1.34
435,Gizo,SB,2020-07-12 23:31:28,-8.1,156.84,82.63,77,95,14.85
436,Guben,DE,2020-07-12 23:31:28,51.95,14.71,53.01,77,13,2.98
437,Suntar,RU,2020-07-12 23:31:28,62.14,117.63,69.12,86,91,4.07
438,Tepusteca,HN,2020-07-12 23:31:28,15.42,-86.32,77.0,88,75,3.36
439,Lexington,US,2020-07-12 23:30:02,37.99,-84.48,81.0,65,75,6.93
440,Shingu,JP,2020-07-12 23:31:29,33.73,135.98,71.6,83,75,4.7
441,Qaqortoq,GL,2020-07-12 23:31:29,60.72,-46.03,53.6,62,100,1.12
442,Kusti,SD,2020-07-12 23:31:29,13.16,32.66,76.08,77,90,15.1
443,Escanaba,US,2020-07-12 23:31:29,45.75,-87.06,73.4,49,1,9.17
444,Touros,BR,2020-07-12 23:31:29,-5.2,-35.46,71.6,94,14,3.36
445,Pangnirtung,CA,2020-07-12 23:31:29,66.15,-65.71,48.81,61,43,1.5
446,Bonavista,CA,2020-07-12 23:31:29,48.65,-53.11,57.99,85,97,5.01
447,Ostersund,SE,2020-07-12 23:31:29,63.18,14.64,46.4,81,17,13.87
448,Durango,MX,2020-07-12 23:30:28,24.83,-104.83,81.41,26,78,14.58
449,Skelleftea,SE,2020-07-12 23:31:30,64.75,20.95,53.01,87,100,3.36
450,Boda,CF,2020-07-12 23:31:30,4.32,17.47,69.91,91,44,2.66
451,Zyryanka,RU,2020-07-12 23:31:30,65.75,150.85,75.87,38,100,3.8
452,Tari,NG,2020-07-12 23:31:30,12.41,4.49,77.94,69,100,7.49
453,Am Timan,TD,2020-07-12 23:31:30,11.03,20.28,76.55,80,55,4.52
454,Bilma,NE,2020-07-12 23:31:30,18.69,12.92,89.53,34,86,7.9
455,Sujiatun,CN,2020-07-12 23:31:30,41.66,123.34,73.4,94,100,2.24
456,Ereymentau,KZ,2020-07-12 23:31:30,51.62,73.1,60.21,83,12,6.73
457,Gravdal,NO,2020-07-12 23:31:30,68.12,13.5,50.25,81,2,3.65
458,Wajima,JP,2020-07-12 23:31:31,37.4,136.9,68.0,77,75,1.12
459,Phan Thiet,VN,2020-07-12 23:31:31,10.93,108.1,79.09,82,100,2.77
460,Lavrentiya,RU,2020-07-12 23:31:31,65.58,-171.0,46.35,74,3,6.78
461,Chicama,PE,2020-07-12 23:31:31,-7.84,-79.15,63.14,81,11,5.06
462,Houston,US,2020-07-12 23:31:19,29.76,-95.36,98.01,47,1,7.87
463,Grand-Lahou,CI,2020-07-12 23:31:31,5.14,-5.02,74.91,86,59,7.05
464,Normandin,CA,2020-07-12 23:31:31,48.83,-72.53,69.8,77,75,14.99
465,Saint Anthony,US,2020-07-12 23:31:31,45.02,-93.22,82.99,37,20,3.36
466,Sharkan,RU,2020-07-12 23:31:31,57.3,53.87,61.0,89,0,1.3
467,Pesochnoye,RU,2020-07-12 23:31:31,58.01,39.18,56.7,94,100,4.61
468,Serowe,BW,2020-07-12 23:31:31,-22.38,26.72,40.73,66,0,5.55
469,Katima Mulilo,NA,2020-07-12 23:31:31,-17.5,24.27,41.0,44,0,1.12
470,Bom Jesus,BR,2020-07-12 23:31:32,-9.07,-44.36,76.08,53,52,4.59
471,Djambala,CG,2020-07-12 23:31:32,-2.54,14.75,69.22,88,66,3.24
472,Vila Velha,BR,2020-07-12 23:31:32,-20.33,-40.29,73.99,73,32,4.7
473,Nampula,MZ,2020-07-12 23:31:32,-15.12,39.27,61.77,98,6,4.27
474,Luwuk,ID,2020-07-12 23:31:32,-0.95,122.79,80.02,76,25,5.57
475,Los Llanos De Aridane,ES,2020-07-12 23:31:32,28.66,-17.92,71.6,78,75,11.41
476,Tigil,RU,2020-07-12 23:31:32,57.8,158.67,65.68,71,86,6.11
477,Goderich,CA,2020-07-12 23:31:32,43.75,-81.72,70.0,75,64,11.45
478,Stornoway,GB,2020-07-12 23:31:33,58.21,-6.39,55.4,100,89,10.29
479,Kaeo,NZ,2020-07-12 23:31:33,-35.1,173.78,57.0,3,43,5.01
480,Voyvozh,RU,2020-07-12 23:31:33,62.89,54.96,53.15,81,63,9.06
481,Mangan,IN,2020-07-12 23:31:33,27.52,88.53,75.36,56,99,1.43
482,Maragogi,BR,2020-07-12 23:31:33,-9.01,-35.22,74.57,80,5,8.12
483,Rabaul,PG,2020-07-12 23:31:33,-4.2,152.17,78.26,86,99,6.42
484,Inirida,CO,2020-07-12 23:31:33,3.87,-67.92,75.2,84,15,2.62
485,Grandview,US,2020-07-12 23:31:33,38.89,-94.53,86.0,45,20,8.05
486,Ust-Maya,RU,2020-07-12 23:31:33,60.42,134.53,77.54,53,21,4.41
487,Cacheu,GW,2020-07-12 23:31:34,12.27,-16.17,78.8,94,75,2.24
488,Kalininsk,RU,2020-07-12 23:31:34,51.5,44.48,68.11,94,77,6.22
489,California City,US,2020-07-12 23:31:34,35.13,-117.99,109.99,9,1,17.22
490,Cabinda,AO,2020-07-12 23:31:34,-5.55,12.2,72.32,81,18,7.29
491,Ketchikan,US,2020-07-12 23:31:34,55.34,-131.65,59.0,77,75,12.75
492,Lekoni,GA,2020-07-12 23:31:34,-1.58,14.26,73.18,82,19,7.16
493,New Bern,US,2020-07-12 23:31:34,35.11,-77.04,84.2,74,1,9.17
494,Atar,MR,2020-07-12 23:31:34,20.52,-13.05,92.52,35,9,7.49
495,Lithakia,GR,2020-07-12 23:31:34,37.72,20.83,71.6,83,0,2.24
496,Hauzenberg,DE,2020-07-12 23:31:35,48.65,13.63,55.0,80,7,4.16
497,Richards Bay,ZA,2020-07-12 23:31:35,-28.78,32.04,57.04,69,0,11.54
498,Bereda,ES,2020-07-12 23:31:35,43.27,-7.54,61.0,96,6,14.0
499,Suruc,TR,2020-07-12 23:31:35,36.98,38.42,80.6,42,0,9.17
500,Bonoua,CI,2020-07-12 23:31:35,5.27,-3.6,77.0,88,20,3.36
501,Vila Franca Do Campo,PT,2020-07-12 23:31:35,37.72,-25.43,68.0,72,75,4.7
502,Bilibino,RU,2020-07-12 23:31:35,68.05,166.44,62.47,77,79,3.87
503,Port Macquarie,AU,2020-07-12 23:31:35,-31.43,152.92,52.0,97,1,1.01
504,La Libertad,EC,2020-07-12 23:31:35,-2.23,-80.9,69.24,90,99,15.66
505,Alofi,NU,2020-07-12 23:31:36,-19.06,-169.92,77.0,78,74,21.92
506,Tamandare,BR,2020-07-12 23:31:36,-8.76,-35.1,74.89,79,8,8.34
507,Goure,NE,2020-07-12 23:31:36,13.98,10.27,80.01,78,57,3.0
508,Irondequoit,US,2020-07-12 23:31:36,43.21,-77.58,78.8,54,75,6.93
509,Kashi,CN,2020-07-12 23:31:36,39.45,75.98,75.2,25,40,11.18
510,Les Cayes,HT,2020-07-12 23:31:36,18.2,-73.75,80.01,77,17,4.56
511,Sabaudia,IT,2020-07-12 23:31:36,41.3,13.03,73.0,80,0,4.0
512,Solnechnyy,RU,2020-07-12 23:31:36,50.72,136.63,74.52,61,55,3.53
513,Sola,VU,2020-07-12 23:31:36,-13.88,167.55,80.15,82,26,27.94
514,Hirara,JP,2020-07-12 23:31:36,24.8,125.28,86.0,79,40,5.82
515,Fredericton,CA,2020-07-12 23:27:05,45.95,-66.67,72.0,88,90,9.17
516,Stuttgart,DE,2020-07-12 23:30:16,48.78,9.18,57.99,66,16,2.57
517,Morki,RU,2020-07-12 23:31:37,56.43,48.99,59.94,84,7,2.62
518,Tefe,BR,2020-07-12 23:31:37,-3.35,-64.71,74.61,94,96,0.63
519,Barcelos,PT,2020-07-12 23:31:37,41.54,-8.62,79.0,73,0,3.18
520,Tadine,NC,2020-07-12 23:31:37,-21.55,167.88,73.96,73,53,15.93
521,Kalmunai,LK,2020-07-12 23:31:37,7.42,81.82,80.19,78,100,4.45
522,Yilan,TW,2020-07-12 23:31:37,24.76,121.75,89.6,70,75,4.7
523,Sibolga,ID,2020-07-12 23:31:37,1.74,98.78,75.34,83,93,5.86
524,Anadyr,RU,2020-07-12 23:31:38,64.75,177.48,55.4,82,40,6.71
525,Bandarbeyla,SO,2020-07-12 23:31:38,9.49,50.81,82.06,65,69,30.33
526,Codrington,AU,2020-07-12 23:31:38,-38.27,141.97,51.28,84,1,3.47
527,Vao,NC,2020-07-12 23:31:38,-22.67,167.48,71.96,79,62,19.64
528,Nishihara,JP,2020-07-12 23:31:38,26.18,127.76,86.0,79,75,10.29
529,Saint-Augustin,CA,2020-07-12 23:31:38,51.23,-58.65,62.22,97,100,12.1
530,Guarumal,PA,2020-07-12 23:31:39,8.35,-82.53,82.4,78,20,5.82
531,Korla,CN,2020-07-12 23:31:39,41.76,86.15,72.0,68,21,8.01
532,Atambua,ID,2020-07-12 23:31:39,-9.11,124.89,76.32,63,100,5.73
533,Thaba-Tseka,LS,2020-07-12 23:31:39,-29.52,28.61,30.85,79,3,7.34
534,Vaitape,PF,2020-07-12 23:31:39,-16.52,-151.75,79.84,74,100,14.61
535,Grand Gaube,MU,2020-07-12 23:31:39,-20.01,57.66,71.01,76,5,8.99
536,Camacha,PT,2020-07-12 23:31:39,33.08,-16.33,68.0,77,40,12.75
537,Palauig,PH,2020-07-12 23:31:39,15.44,119.9,80.89,80,99,5.46
538,Huilong,CN,2020-07-12 23:31:39,31.81,121.66,87.01,83,100,12.68
539,Marsabit,KE,2020-07-12 23:31:40,2.33,37.99,62.47,87,6,20.4
540,Paamiut,GL,2020-07-12 23:31:40,61.99,-49.67,44.55,82,100,9.93
541,Biltine,TD,2020-07-12 23:31:40,14.53,20.92,87.4,42,51,11.72
542,Erenhot,CN,2020-07-12 23:31:40,43.65,111.98,70.66,62,94,14.09
543,Iisalmi,FI,2020-07-12 23:27:53,63.56,27.19,51.8,87,100,2.24
544,Bahia Blanca,AR,2020-07-12 23:29:01,-38.72,-62.27,42.6,59,71,10.36
545,Tiruchchendur,IN,2020-07-12 23:31:40,8.48,78.12,80.94,75,81,5.59
546,Broken Hill,AU,2020-07-12 23:31:40,-31.95,141.43,42.8,93,90,13.87
547,Teya,RU,2020-07-12 23:31:40,60.38,92.63,65.64,62,55,5.17
548,Christchurch,NZ,2020-07-12 23:29:23,-43.53,172.63,46.99,81,36,3.36
549,Santa Isabel Do Rio Negro,BR,2020-07-12 23:31:41,-0.41,-65.02,74.5,95,85,1.1
550,Kangshan,CN,2020-07-12 23:31:41,28.88,116.43,82.26,85,81,2.68
551,Sagua La Grande,CU,2020-07-12 23:31:41,22.81,-80.08,71.6,94,75,16.11
552,Kishtwar,IN,2020-07-12 23:31:41,33.32,75.77,60.91,62,17,3.67
553,Paracuru,BR,2020-07-12 23:31:41,-3.41,-39.03,77.0,77,40,4.0
554,Powassan,CA,2020-07-12 23:31:41,46.03,-79.35,73.0,68,90,9.17
555,Yining,CN,2020-07-12 23:31:41,29.04,114.56,81.25,84,91,1.52
556,Puerto Escondido,MX,2020-07-12 23:30:30,15.85,-97.07,86.0,70,75,5.82
557,Port Hardy,CA,2020-07-12 23:31:42,50.7,-127.42,57.2,82,75,5.82
558,Vangaindrano,MG,2020-07-12 23:31:42,-23.35,47.6,65.44,91,38,6.55
559,Vuktyl,RU,2020-07-12 23:31:42,63.86,57.31,55.51,78,50,10.22
560,Oskemen,KZ,2020-07-12 23:31:42,49.96,82.61,51.8,93,20,2.24
